phi1,phi2,phi3,phi4,phi5,phi6,phi7,label
1084645.880069389,239123447509.303,34703231741093.598,3460920744899.893,-1.06486852829541e+25,3.250550648061706e+17,-3.6403591717743076e+25,7
1455280.9662540627,130969518106.00688,57219551646915.6,4048678713674.575,3.895084319926579e+25,9.483909941813572e+17,-4.775159412143546e+25,7
1383118.6907143863,192742973667.6131,51033371918884.32,4786327983044.224,4.608167731689346e+25,2.0884627248092186e+18,-5.892598647573634e+25,7
1437395.090664839,64262834185.177086,32037322082299.957,7448730051009.773,6.324240227916992e+25,1.5156532606102858e+18,-9.612935902630578e+25,9
1305267.4339191313,374412029212.12274,40874247671707.94,5096768722834.777,8.501517527794698e+24,-1.0952794726755633e+18,-7.3071435347918e+25,8
1232547.3813033642,68016225692.23066,34820214920349.336,248655846676.93576,6.264444946902694e+23,5.414350668990529e+16,-3.780271908017446e+23,4
2527280.531160352,581324075502.7338,28215243600020.133,14306248164796.414,2.872261514303431e+26,2.801205020835631e+18,1.0795777253056528e+25,3
428357.50015316287,94540976707.24663,4801842211805.291,2232152047631.983,7.145884555514841e+24,5.974995553733043e+17,-1.530032821890271e+24,8
1233757.7930484458,127986675097.19116,32918260062767.207,62360678663.42365,3.956718886955744e+22,2.1113741008657716e+16,-8.010928253032816e+22,2
1038205.2868591587,374778554294.80133,3062792550898.6904,1320007961670.2637,2.620330943333423e+24,8.001353840316557e+17,-4.222772440764381e+23,8
1701665.0161993208,730129744179.3372,5528496954953.395,2961737612570.1934,1.124469459047334e+25,4.623445963181353e+17,-4.145767885062031e+24,3
730725.6215200163,151791402515.46332,2376481638986.5776,283504224665.80725,-4.937304608781814e+21,-6559183184523922.0,-2.3265305573966172e+23,5
1428159.9488299107,567096878680.2413,64960407158018.05,12765924743530.473,2.0147330973130465e+26,4.852868680169144e+17,-3.0749836854763783e+26,8
1978236.5775358938,785451630116.3688,825022020832.9812,1945532605344.216,-1.8658050421827978e+24,1.7074323779388227e+18,1.6106701523832846e+24,0
824431.374292477,233773386064.36514,1508902426616.6733,331306159442.322,2.3407389175025662e+23,1.5574175422221117e+17,-9.015203340401695e+21,5
761390.964979385,8540441184.685014,2464406130338.3003,36297799516.932884,1.0394407535717323e+22,3334090022483774.5,3.1325217533230674e+21,4
1572256.689562691,14526895980.916218,105398861567471.75,4977360096333.279,-3.4209124845160803e+25,-1.4502607786127814e+17,-1.0874941885647951e+26,7
697384.3835977442,420138754807.0641,88266546656.91196,55054310848.0197,3.8252711578808484e+21,3.544795573608085e+16,-3.101519919486471e+20,1
1649266.422178988,833466086232.8877,7872089009636.396,6866264111658.016,4.578356224623558e+25,3.5924481847088753e+18,-2.1264313652791652e+25,3
523659.6876758205,249065967632.66925,52361401076.71759,38613067653.73664,1.7355664676193588e+21,1.9115247140829132e+16,-4.797208736279141e+19,1
1415981.9158730158,397683727136.0035,73996123080341.06,7671651496877.992,-8.140192200718044e+25,-3.614737457977616e+17,-1.636571321710375e+26,7
1035866.2465086754,255285951336.28058,20953702369662.375,5139273956805.448,4.963828482517476e+25,2.53717981247058e+18,-1.950075944998183e+25,9
1247832.2051677054,198383010154.6173,29302976104411.082,4640569416864.186,5.338466922015169e+25,1.5207555845122852e+18,8.856885010474388e+24,6
1973285.5338709208,251631472026.00592,103254651245078.88,2431168550405.91,3.849487490106023e+25,9.297972055505636e+17,-1.3691045852577987e+24,2
1513442.6894135152,566122731310.3456,1611099056729.6904,696014937237.0894,1.3275697163161127e+21,5.234089570832398e+17,-7.370352468374034e+23,0
1544182.412960043,40905300390.30602,23618756083858.773,496369574601.22644,1.311127478105458e+24,8.550746649499176e+16,1.0814090160195953e+24,9
569021.4443577743,287868496803.47986,829631402363.0454,467702158123.3749,2.8845191244632944e+23,2.242832814654403e+17,-4.090398278300098e+22,1
1614956.315111478,96222495874.25006,61968420961726.77,6421149957921.469,1.1900296645813422e+26,1.6369523512857423e+18,-4.737643588153877e+25,7
1567905.4983653529,948956185250.0552,10629409238691.367,9351239508275.957,9.323020846292454e+25,6.186084484529001e+18,-2.592744485345527e+23,3
2044012.2489826924,650327941130.1942,3683575274385.24,7992440741089.686,3.037777998031396e+25,5.399000855517305e+18,3.0948987302205274e+25,3
1418180.4159017494,22517208372.678043,48313977694644.805,2168576123568.0796,4.7739489892254657e+24,3.253248934771827e+17,-2.1677766835463486e+25,9
631056.7334334635,360454299807.4527,44373878922.24886,31779271830.83885,1.190949958256246e+21,1.812495405411271e+16,-7.615527759709114e+19,1
1563260.2228268655,132885015289.91812,49451764129479.305,10059608996027.676,2.2316053545998245e+26,3.226093236211285e+18,-2.3254084127291005e+25,6
1337948.2666515205,184084087870.81226,52054701311192.53,5229093486904.1875,-4.811597389264379e+24,-1.1021518590134817e+18,8.613766313458818e+25,4
977400.5026975032,14297739919.294315,5916157251379.783,2690795639055.3843,1.0355809413755337e+25,3.023699504423078e+17,-2.8316198667968316e+24,3
1105556.6923806993,81842536124.31204,14752069926930.932,908017115147.1716,6.347765122734794e+23,2.1093056243876826e+17,-3.26209736360245e+24,9
1113166.064207808,363495368815.31525,2001319932225.0269,216332193162.71133,1.4147855716176564e+23,-3.4467326220602376e+16,1.5675111507352573e+22,8
1100404.6072339069,17189725696.88753,29410524417459.414,33421141341.213512,3.2849079580708697e+22,-41384836886531.484,4.3413839012303796e+21,2
518889.6415947113,229164846857.7094,272425297010.83942,43216691701.99387,-4.6430357412921926e+21,-1.7643077175333416e+16,6.565381063174956e+20,1
1380051.7961852076,264367661079.99472,43521441201128.19,4333834147663.6206,2.4164501021873537e+25,-8.832773758928093e+17,-5.439357197583509e+25,8
1241831.3891984862,31344207045.449654,35276175874343.47,5836831698821.568,7.880861295506034e+25,9.86336448596677e+17,-2.835428845734426e+25,6
1215096.9066473055,44853117321.934616,11330149324292.0,1756555350756.2283,6.427469196956232e+24,3.6533599278837574e+17,4.4827560980725266e+24,4
540010.8794844539,264609972127.30334,347343278847.4415,260816967652.6326,7.850242704492184e+22,1.3402852977852467e+17,6.024213745085553e+19,1
399430.98681187787,57606432483.30717,1346509458546.827,462912107595.8968,3.6476252970643425e+23,1.0849397455171338e+17,2.2739794312260387e+22,5
748466.2369351452,153391585190.31467,7539977463674.093,1959723964641.1235,7.233783134531576e+24,5.910258043013056e+17,-2.102600799435293e+24,5
1544971.9620320112,144969758000.27982,40414011587255.61,8581650401969.8125,8.117387862697019e+25,2.8017309843806264e+18,-1.3766693448021166e+26,6
2066221.1198058515,457407622894.3077,52395260599537.39,5457002680966.505,6.24589490222125e+25,3.1918596733860603e+18,6.792119439274909e+25,5
2092277.630965201,26538127541.22535,4483448822117.25,254839088359.58545,-2.7198183468637117e+23,3.0082288303609948e+16,1.506591745383615e+22,0
584069.1007177852,291269751104.40045,239280229583.28262,43197157887.24798,1.291527050497195e+21,-657366071329917.9,-4.1975347473736946e+21,1
1630481.057303259,471489294898.4675,18193252750132.965,3281665354300.8643,2.026590635210807e+25,2.227340420134661e+18,1.5240300837686965e+25,2
1175542.2173614094,491760289891.8766,7770605779632.511,2038444377736.5332,-6.826028269078302e+24,-1.2542577144362086e+18,4.38456011677107e+24,3
1192828.8879806737,213938943187.25452,2899643228400.1777,24924771105.725796,-2.0741569815506303e+21,238539448688549.0,-6.371579160754615e+21,4
1446934.7009476507,651382125660.7279,9003402993827.615,119686320947.52817,1.0299267444691662e+23,7.762235541096616e+16,6.94888731758451e+22,5
1738573.7988954592,240896209519.6377,59616799653411.08,10261783685648.906,-1.1072204672685638e+26,-3.219045964256971e+18,-2.283923743239313e+26,6
1754390.9490443734,433881755440.1623,143538077760663.56,14997357357011.318,-2.084357519899493e+26,-7.94611568902184e+18,6.638821837580074e+26,7
2111947.769308365,154121143162.67474,1465132022524.5415,371842437184.4181,-1.3283443973741618e+23,3.1913431933725056e+16,-2.4017186121466684e+23,8
1572946.816918177,80948678720.65593,34810565301345.94,6160564654245.287,-1.6055875859334149e+25,-2216676461243456.0,-8.877634026098594e+25,9
2480276.7306708964,71566246534.45572,6444545653551.994,988492923764.4875,-1.9089539161670118e+24,-2.0863113313430214e+17,-1.6063988193178264e+24,0
779056.5728231645,458562836890.24524,37611664925.20861,6892237588.157436,5.504759786195686e+19,337076217758286.7,-9.63528881019102e+19,1
2216658.699834828,374559871975.7371,46914131149630.42,4210659941716.7666,2.2142199125523535e+25,2.51496160796918e+18,5.488196231362925e+25,2
1343618.9108629897,752602287421.5469,7016164170575.709,1852635962062.5256,-4.855036171734218e+24,-1.3448690112428314e+18,-4.5872110909830036e+24,3
1191967.5542545584,105039314251.49722,5909115254275.079,127680336090.2196,2.1420426017731336e+22,3.5052650481635936e+16,1.0881573951911097e+23,4
1067170.406505906,221887016484.3595,3349690896358.2734,274194768832.57474,-2.5235474691420945e+23,-1.2907040510923117e+17,7.328049046034971e+22,5
2188422.9199964204,132147706261.35034,43611326295678.734,6244493310746.36,1.2851721431149033e+24,-2.1711335301590715e+18,-1.0304138261278886e+26,6
1532849.5580928868,840923680077.3884,62057256365225.44,5803293601386.854,-6.1764145937058185e+25,-2.3563116254989573e+18,-9.118083473690561e+25,7
2005230.9919858426,407879428605.32166,53123423907.46674,541841208441.3332,7.778396402346545e+22,3.4406309375698106e+17,-4.8995297367679274e+22,8
1562869.8676774637,325751769910.47656,25597409847853.914,3760303165559.31,-1.0363757441854555e+25,-4.398346468825599e+17,-3.5406395357264745e+25,9
2175469.5366192786,110386211412.81625,3546553671885.7407,41871748039.86963,-6.236354652649328e+21,-1.3882323031297048e+16,-1.4881707317678808e+22,0
928721.9019564085,598029066687.3229,484126756586.7786,132692102575.88498,2.6020298373701692e+22,6.872701760279537e+16,-2.13079011326224e+22,1
1993733.1882736944,150617483443.74628,112446011693166.12,4108328050580.5615,2.2326321295469392e+25,1.8364044523640704e+17,-8.543271282081307e+25,2
1564153.154141509,735824282365.5481,14659220732036.402,2366376971967.5156,-1.2815837791575439e+25,-2.0236960301051832e+18,-5.477685536160413e+24,3
1286162.7571607805,144286581244.9332,12187358936327.764,91600189522.04843,-8.141419095772642e+22,-3.479377288578758e+16,-5.2332500930474744e+22,4
1701238.3734685956,819624031424.8617,4713838842038.58,322078834994.7691,-9.170320584361442e+22,-1.1443525901892944e+16,-3.8611337024905e+23,5
1686699.7002243344,110224584655.80675,36273364624250.47,6928140708908.296,8.195201702287e+25,2.0364616111343112e+18,-7.311897121232756e+25,6
1637021.19833343,523819924668.1723,78161626085287.1,6773395040277.738,-3.2237728016954786e+25,9.699815861964014e+17,-1.5247919868669106e+26,7
2475403.9053491633,808016890166.9321,9561797947861.986,306711480787.1629,3.418411770671292e+23,2.722358658785328e+17,-3.987864195404575e+23,8
1508953.0357731897,286125058385.4128,21959464545430.363,3053101436858.83,-7.767590472315572e+24,3.7039360925183104e+17,-2.3761624304296224e+25,9
1021691.9070767413,205882276104.84894,9681392800241.93,2931696410392.087,1.2506104855786334e+25,1.1759948317446548e+18,-9.356493653525691e+24,6
1153515.973976123,377751796389.15967,13518406173954.855,1946247902898.426,7.709471597644862e+24,1.0272821727477554e+18,-6.342226488288157e+24,9
1568301.4572453597,398243169280.33417,105111094984970.44,8966201406590.438,-1.2139614053506209e+26,-1.1922627733176033e+18,-2.4704031995381968e+26,7
3229582.0273601925,43840405753.50526,2301456866538.362,302225516629.95526,2.182754700772255e+23,9045486178922632.0,-1.2604903894137247e+23,0
1920963.1235624014,547651551436.3634,33815269315651.207,10309710830481.613,1.2404051470306835e+26,6.490834782958147e+18,1.4720536258549653e+26,2
1599046.6843999375,761022402083.5953,11263962719212.043,4142909889294.493,-6.410804898843682e+23,-3.326148301830751e+17,2.8293871855666784e+25,3
1262270.5962961824,125037389139.25842,25496094346359.5,308799324006.9099,8.205738570828668e+23,1.056548341213624e+17,-2.7824671203557525e+23,4
1651076.3484787776,939078396776.7961,6610653151746.951,1419969436508.6155,-3.334250104141439e+24,-1.0848728589000733e+18,2.794594407504947e+24,3
2395415.4706254946,690194801275.6721,1649287115246.5574,207550095522.59473,-2.6012598696067643e+22,1.620769037652525e+17,1.186129588711904e+23,8
1684297.11817322,345691088190.17523,14457415367940.191,3891257685909.8633,2.501872631900209e+25,1.6432534205693757e+18,-1.5030250842712016e+25,5
734244.8376184666,432647519858.59503,104153408649.88947,22435987311.777367,2.410189723622148e+20,-3227444646748657.5,1.0574428293843705e+21,1
1690062.9478853645,914102166487.8436,5132498248596.889,1652218527226.3286,-2.3012566940075104e+24,-1.929357335983412e+17,4.225300743576794e+24,3
2055274.6752420266,404915143521.6872,42633279673.83957,78635473173.11328,-3.4252267997324803e+21,4.994588966115806e+16,2.999676291270783e+21,0
771369.4243240966,443496538523.0829,131536310040.85385,51518697977.54654,4.085673524310286e+21,2.9238225792020536e+16,1.1373249198669394e+21,1
1146809.9416787792,243576013945.63174,32855271867218.18,1928686143501.8433,-3.9085586258420127e+23,-3.63908606462713e+17,1.5348081400449084e+25,2
859218.75,518603389934.7472,68129722377.4952,7620759202.802931,-1.7316915322251877e+20,-5453613427860473.0,-1.2864701763666672e+19,1
1389781.3668055728,834581854501.3151,5370795581944.3545,1050957996547.7533,-2.0318638499054767e+24,-9.271560201279639e+17,-1.4511822157593911e+24,3
1985672.9114892175,1007888206106.1279,40290844487781.125,3225160023622.2734,1.2049507113499037e+25,1.0855266034753217e+18,-3.473394157502657e+25,2
2733496.741359666,88746365840.34315,10708080691811.766,231122741290.26675,3.633830172734249e+23,-1.6512266583925736e+16,-1.246133665395244e+22,0
1194066.618471784,685841876415.8267,22143851153571.438,3099013124499.777,1.6801167568397746e+25,1.8421502602073385e+18,-1.9410780771205077e+25,7
1742102.5252960173,903859047133.0468,49845187559793.945,6621955541187.656,3.740229040681275e+25,1.7835786800180936e+18,1.1434531173715113e+26,2
1537409.487114491,319937117056.01575,30633009623663.57,8276385440182.595,1.0680300097104044e+26,3.387271505062875e+18,-7.7198436644000905e+25,6
1341806.508136529,153359350125.07797,25541668701829.523,232923716454.07297,-3.057949771207043e+23,-7.690159758579886e+16,4.7880829072155365e+23,4
2259302.6955195875,359511831375.1899,15232231589150.09,1690215249228.0408,8.251462205678602e+24,9.972052993437457e+17,2.3376357029884878e+24,0
2446988.6071066395,870060429049.6565,8926328385790.16,395208299289.8493,6.23342996845526e+23,3.6843210416227866e+17,-4.030419136917636e+23,5
881751.3205905079,313817755957.1662,5339538801835.987,1441858215442.8127,3.813793500236536e+24,7.864748651760038e+17,-1.2085359372697252e+24,9
843559.5150613275,340386448771.0578,6459315266697.854,1999473452438.1707,7.118499534094825e+24,1.16174529204681e+18,-9.801446936222331e+23,9
1856877.0515328147,1144278002054.773,11346423354659.314,1354797273849.0735,1.9077176052018283e+24,-3.951415414131266e+17,-4.957391967691933e+24,8
844782.0448270515,303356553664.8552,6532630687392.689,2383471796674.255,8.992332193399694e+24,1.280281483222486e+18,-2.7553766646471557e+24,9
1157657.3995916727,563628142811.3246,11722935192500.186,2723989856588.214,9.155965920527928e+24,6.002449153984506e+17,-1.2374011688303457e+25,5
1865242.4942377624,933595844369.1526,29332405903643.215,3810460528064.2803,1.8490384104292928e+25,-1.4392234792247496e+18,-3.5790530559468408e+25,3
933180.4551470329,567694017924.8096,24487344449.749557,126375048.7035675,-2.1567269517886413e+17,18692113658029.914,5.392495710112071e+16,1
1093959.2943576807,639286962069.2546,11706019493626.74,1348071382148.359,-1.1560636470978571e+24,-4.320261250553659e+16,-5.228905634852332e+24,7
1319326.1440748025,66749711685.442474,23977955838766.477,98379197211.84314,-2.6331036091891782e+22,-1145416587436603.5,-1.4878683137714095e+23,4
1442595.7675849157,578958345266.9233,49713008716740.766,4775797811874.708,-6.967326943508602e+25,-1.938928147027797e+18,-2.3680213904218936e+25,7
1960827.4649028217,593810008160.8229,955863174569.0017,178567629913.0842,-7.080554960359766e+22,-1.662285898325098e+16,2.0715767371640806e+22,0
2759505.9290457647,386947553730.58734,1777246326580.331,102343860147.10143,3.1777430729703505e+22,-5.15450816544699e+16,-2.992259513223558e+22,0
